Site,Year,Plant.ID,Block,Treatment,obs,time,elapsed,date,TIME,E,A,Ca,Ci,Pci,Pca,gsw,gbw,gtw,gtc,Rabs,TleafEB,TleafCnd,SVPleaf,RHcham,VPcham,SVPcham,VPDleaf,LatHFlux,SenHFlux,NetTherm,EBSum,blfa_1,blfa_2,blfa_3,Leak,LeakPct,CorrFact,CorrFactPct,Fan,DarkAdaptedID,Fo,Fm,Fv,Fv/Fm,Adark,LightAdaptedID,Fs,Fm',PhiPS2,PS2/1,Qabs_fs,Afs,ETR,Fv'/Fm',PhiCO2,NPQ,DarkPulseID,Fo',Fv',qP,qN,qP_Fo,qN_Fo,ID,P1_dur,P2_dur,P3_dur,P1_Qmax,P1_Fmax,P2_dQdt,P3_ΔF,Qin,Qabs,alpha,convert,S,K,Geometry,TIME,CO2_s,CO2_r,H2O_s,H2O_r,Flow,Pa,ΔPcham,Tair,Tleaf,Tleaf2,Fan_speed,Qamb_in,Qamb_out,Q,f_red,f_blue,f_farred,F,Q_modavg,F_dc,Pc,Tled,TDigital,TPreamp,TPwrSpy,TDrive,Q_red,Q_blue,Q_farred,TSPF,F_avg,dF/dt,dF_dc/dt,F_dc_avg,period,time,hhmmss,count,co2_adj,h2o_adj,co2_at,h2o_at,co2_cv,h2o_cv,ΔCO2:MN,ΔCO2:SLP,ΔCO2:SD,ΔCO2:OK,F:MN,F:SLP,F:SD,F:OK,ΔH2O:MN,ΔH2O:SLP,ΔH2O:SD,ΔH2O:OK,Stable,Total,State,MatchValveR,MatchValveS,MatchCO2,MatchH2O,DIAG,Flow_s,Flow_r,Txchg,Tirga,Tchopper,Ts,Tr,CO2_%,Desiccant_%,Humidifier_%,Txchg_sp,CO2_r_sp,H2O_r_sp,SS_s,SS_r
S15,2014,159,4,D,180,1531846909,14528.9,20180717 12:01:49,1531846900,0.006287133,9.768542598,400.0677059,353.9583526,35.94035752,40.62222652,0.447156163,3.438300339,0.417179308,0.263262716,193.7280855,26.61889072,26.31365294,3.437394171,54.28170116,1.947730697,3.588190229,1.489663474,-277.262556,135.1795343,8.457554384,60.10261816,-0.042042997,0.047196947,3.512078432,0,0,1,0,53604.8973,0,0,0,0,#DIV/0!,-1,RECT-1203-20180717-12_03_21,237.0459231,263.501,0.100398393,0.5,1009.151581,9.768542598,50.65859846,1,0.010670887,-1,-,0,263.501,0.100398393,#DIV/0!,0.100398393,#DIV/0!,-,-,-,-,-,-,-,-,1199.962941,1009.151581,0.840985623,0.191971245,2,0.5,0: Broadleaf,1531846900,400.0677059,412.3410588,19.18221176,13.02093529,200.1705882,101.4384118,0.099967682,27.04291176,26.31365294,999.9,9995.102353,0,0.00152894,1199.962941,0.967006647,0.032993218,0,232.254,4.99999,3916.84,11997.28824,44.53664706,46.562,45.63958824,45.96294118,46.69441176,1155.534706,39.42352941,0,2.700000048,237.0459231,37.0668838,42515.62298,7832.768846,15,1531845647,11:40:46,8,2.322,0.036,413,16,0.13,0.02,-12.28286829,0.230866202,0.057937609,1,276.1309394,-19.85260712,1.904004853,0,6.166742439,-0.248046063,0.025588512,0,1,2,02-Jan,100,100,2.322,0.036,2,184.416,491.09,22.2126,28.1867,30.0004,28.152,28.0994,15.2828,41.4555,0,22.1993,412.367,13.2056,100.566,100.641
S15,2014,159,4,W,19,1532182946,1391.6,20180721 09:22:25,1532182938,0.006968152,12.08835394,399.7274516,351.5557779,35.80959596,40.71637969,0.523569262,3.444958693,0.483042121,0.305280688,193.7377193,26.41393345,26.21260645,3.416942657,55.53735251,1.986524323,3.576915776,1.430418334,-307.2954882,144.2553025,9.000970246,39.69850382,-0.042146791,0.047313465,3.518918927,1,0,1,0,53746.22044,0,0,0,0,#DIV/0!,-1,RECT-2311-20180721-09_24_00,285.2868462,325.894,0.124602336,0.5,1009.197113,12.08835394,62.87415916,1,0.012969076,-1,-,0,325.894,0.124602336,#DIV/0!,0.124602336,#DIV/0!,-,-,-,-,-,-,-,-,1200.016452,1009.197113,0.840986065,0.19197213,2,0.5,0: Broadleaf,1532182938,399.7274516,414.5885806,19.50242903,12.67595484,200.1693871,101.6603548,0.199999065,26.98932258,26.21260645,999.9,9997.902903,0,0.00152894,1200.016452,0.966991387,0.033008513,0,285.375,4.99999,4160.274516,11997.77097,43.43306452,45.312,44.562,44.933,45.7256129,1155.566452,39.44290323,0,207.5,285.2868462,-9.21716239,-121.0947009,4159.070769,15,1532181236,8:53:56,1,1.938,0.099,399,20,0.13,0.24,-14.84307317,-0.414677352,0.08979915,1,6.826183659,0.004474913,0.007347008,1,2,2,02-Feb,100,100,1.938,0.099,2,183.428,529.005,23.0119,27.2353,30.0001,27.1703,27.0994,15.3215,43.4736,62.3309,23.0139,414.705,12.6142,100.779,100.831,,,,
S15,2014,159,4,W,20,1532182949,1395.1,20180721 09:22:29,1532182939,0.00696704,12.09576042,399.7327097,351.2801184,35.78151535,40.7169132,0.520543013,3.44534583,0.48046794,0.303635534,193.7374425,26.41761994,26.24694194,3.423880107,55.51376921,1.986074722,3.577625426,1.437805384,-307.246443,138.5211929,8.643843651,33.65603607,-0.042152829,0.047320243,3.519316659,0,0,1,0,53753.00026,0,0,0,0,#DIV/0!,-1,RECT-2312-20180721-09_24_03,287.709,324.821,0.114253697,0.5,1009.195748,12.09576042,57.65217244,1,0.012976432,-1,-,0,324.821,0.114253697,#DIV/0!,0.114253697,#DIV/0!,-,-,-,-,-,-,-,-,1200.014839,1009.195748,0.840986058,0.191972115,2,0.5,0: Broadleaf,1532182939,399.7327097,414.6009032,19.49801613,12.67256774,200.1684194,101.6603548,0.199993871,26.9927,26.24694194,999.9,9999.335161,0,0.00152894,1200.014839,0.966991774,0.033008129,0,285.1483226,4.99999,4157.388065,11997.75484,43.43309677,45.31403226,44.562,44.933,45.7256129,1155.565806,39.44258065,0,2.900000095,287.709,36.70180693,37156.80595,6504.578077,15,1532181236,8:53:56,1,1.938,0.099,399,20,0.13,0.24,-14.8691122,-0.42367108,0.086627881,1,6.821965366,-0.070211707,0.012043098,1,2,2,02-Feb,100,100,1.938,0.099,2,183.589,528.748,23.0175,27.2368,30.0001,27.1721,27.1002,15.3288,43.4736,62.3309,23.0224,414.75,12.6104,100.778,100.828,,,,
S15,2014,159,4,W,21,1532182952,1398.1,20180721 09:22:32,1532182939,0.006967653,12.10442433,399.7351613,350.8924762,35.74203297,40.71716632,0.516378014,3.445171882,0.476913809,0.301365102,193.736273,26.42264493,26.29933871,3.434490529,55.49248124,1.985918812,3.578716913,1.448571718,-307.2734964,129.7468559,8.099059238,24.30869183,-0.042150116,0.047317198,3.51913795,0,0,1,0,53748.75157,0,0,0,0,#DIV/0!,-1,RECT-2313-20180721-09_24_06,290.0685,322.74,0.101231642,0.5,1009.189767,12.10442433,51.0809684,1,0.012985094,-1,-,0,322.74,0.101231642,#DIV/0!,0.101231642,#DIV/0!,-,-,-,-,-,-,-,-,1200.007742,1009.189767,0.840986047,0.191972094,2,0.5,0: Broadleaf,1532182939,399.7351613,414.6122903,19.49648387,12.67041613,200.1681935,101.6603548,0.200002387,26.99789355,26.29933871,999.9,9998.691613,0,0.00152894,1200.007742,0.966992161,0.033007745,0,284.9516452,4.99999,4155.133226,11997.68387,43.44319355,45.31606452,44.562,44.933,45.7256129,1155.559677,39.44193548,0,2.299999952,290.0685,61.04180905,58382.66627,8839.995385,15,1532181236,8:53:56,1,1.938,0.099,399,20,0.13,0.24,-14.8872439,-0.277722648,0.083407525,1,6.821641463,-0.079607038,0.012871005,1,2,2,02-Feb,100,100,1.938,0.099,2,183.651,528.707,23.0228,27.2385,30.0001,27.1729,27.1014,15.3245,43.4736,62.3309,22.9904,414.923,12.6379,100.778,100.828,,,,
S15,2014,160,3,W,280,1531422683,20598.9,20180712 14:11:23,1531422675,0.009010847,17.09106025,399.8973226,351.3348492,35.5690634,40.48551761,0.74364428,3.430917646,0.664349249,0.421635843,193.7354672,25.96807256,25.67132581,3.309188095,55.07984401,1.971844941,3.579975536,1.337343154,-397.3783654,246.4795132,15.40166683,58.23828184,-0.04192802,0.047067875,3.504493974,1,0,1,0,53464.79892,0,0,0,0,#DIV/0!,-1,RECT-2732-20180712-14_12_54,286.9081923,351.224,0.183119057,0.5,1009.18885,17.09106025,92.40085533,1,0.017926338,-1,-,0,351.224,0.183119057,#DIV/0!,0.183119057,#DIV/0!,-,-,-,-,-,-,-,-,1200.007097,1009.18885,0.840985735,0.19197147,2,0.5,0: Broadleaf,1531422675,399.8973226,420.5756774,19.47697742,10.64851613,200.1559032,101.1397742,0.100007429,27.00388065,25.67132581,999.9,9997.200323,0,0.00152894,1200.007097,0.967008258,0.032992113,0,287.0073226,4.99999,5469.63871,11997.73226,49.21545161,51.687,50.425,50.437,51.07419355,1155.57871,39.42967742,0,145.5,286.9081923,-27.98430769,-430.1890602,5467.438846,15,1531422148,14:02:28,16,-0.195,-0.004,413,12,0.12,0.01,-20.7032561,0.47135331,0.073637656,1,8.808838049,0.210457213,0.040449525,0,1,2,02-Jan,100,100,-0.195,-0.004,2,183.194,437.262,18.3195,32.2536,30.0004,32.1575,32.0756,15.3528,66.904,0,18.348,420.379,10.7134,99.7984,99.8723,,,,
S15,2014,160,3,W,281,1531422687,20602.4,20180712 14:11:26,1531422676,0.009009581,17.07953815,399.9057419,351.1293377,35.54822436,40.48633227,0.739544017,3.430752105,0.661068379,0.419522392,193.7361728,25.97092772,25.70060645,3.314940207,55.05295308,1.971184719,3.580524948,1.343755487,-397.3225151,241.5351895,15.09585051,53.04469772,-0.041925443,0.047064983,3.504323912,1,0,1,0,53461.17944,0,0,0,0,#DIV/0!,-1,RECT-2733-20180712-14_12_57,289.9784231,348.24,0.167302943,0.5,1009.192392,17.07953815,84.42042872,1,0.017914858,-1,-,0,348.24,0.167302943,#DIV/0!,0.167302943,#DIV/0!,-,-,-,-,-,-,-,-,1200.01129,1009.192392,0.840985748,0.191971495,2,0.5,0: Broadleaf,1531422676,399.9057419,420.5720968,19.47047419,10.64321935,200.1564516,101.1396774,0.100009903,27.00649355,25.70060645,999.9,9996.595484,0,0.00152894,1200.01129,0.967007452,0.032992906,0,286.3877097,4.99999,5461.904516,11997.77419,49.21545161,51.687,50.425,50.437,51.07012903,1155.582258,39.43032258,0,3.099999905,289.9784231,43.1757129,36276.47625,8005.264615,15,1531422148,14:02:28,16,-0.195,-0.004,413,12,0.12,0.01,-20.68653171,0.545650871,0.077533034,0,8.814179024,-0.052202718,0.033075054,1,1,2,02-Jan,100,100,-0.195,-0.004,2,183.673,437.478,18.3084,32.2561,29.9999,32.1586,32.0773,15.3526,66.904,0,18.3374,420.482,10.7134,99.7981,99.8713,,,,
S15,2014,160,3,W,282,1531422690,20605.9,20180712 14:11:30,1531422677,0.009007371,17.06262598,399.911129,350.4769463,35.48215996,40.48685883,0.727907259,3.431148175,0.651753836,0.413522319,193.733326,25.98111111,25.79284839,3.333118048,55.00607054,1.970614901,3.582540767,1.362503147,-397.2250604,226.2729803,14.14754397,36.9287898,-0.041931608,0.047071904,3.5047308,1,1,1,0,53467.01154,0,0,0,0,#DIV/0!,-1,RECT-2734-20180712-14_13_01,293.1506923,343.612,0.146855487,0.5,1009.177237,17.06262598,74.10160747,1,0.017898368,-1,-,0,343.612,0.146855487,#DIV/0!,0.146855487,#DIV/0!,-,-,-,-,-,-,-,-,1199.993226,1009.177237,0.840985779,0.191971557,2,0.5,0: Broadleaf,1531422677,399.911129,420.5595806,19.46485484,10.6397871,200.1580968,101.1396452,0.099995087,27.01607742,25.79284839,999.9,9998.06871,0,0.00152894,1199.993226,0.96700629,0.032994032,0,285.5446129,4.99999,5451.561613,11997.59355,49.22751613,51.687,50.425,50.437,51.07012903,1155.563548,39.43096774,0,2.900000095,293.1506923,58.63680221,46776.34221,10523.44077,15,1531422148,14:02:28,16,-0.195,-0.004,413,12,0.12,0.01,-20.63309024,0.4873777,0.073682105,1,8.812775122,-0.311216655,0.032582851,0,1,2,02-Jan,100,100,-0.195,-0.004,2,183.475,437.54,18.306,32.2579,29.9999,32.161,32.0794,15.3566,66.5488,0,18.3217,420.654,10.7855,99.798,99.87,,,,
S15,2014,160,4,D,139,1531672612,12046.5,20180715 11:36:52,1531672605,0.004326194,9.079699379,400.0752414,336.0298344,34.00384888,40.48479228,0.276821345,3.427868784,0.264974581,0.166631248,193.734422,27.00536896,26.84853103,3.547442323,54.23560384,1.940079535,3.577132727,1.607362789,-190.7851587,26.2095633,1.648772332,30.8075989,-0.041880571,0.047014609,3.501361848,0,0,1,0,53408.15673,0,0,0,0,#DIV/0!,-1,RECT-598-20180715-11_38_23,251.7981154,284.12,0.113761385,0.5,1009.180593,9.079699379,57.40289083,1,0.009988004,-1,-,0,284.12,0.113761385,#DIV/0!,0.113761385,#DIV/0!,-,-,-,-,-,-,-,-,1199.996897,1009.180593,0.840986003,0.191972005,2,0.5,0: Broadleaf,1531672605,400.0752414,410.8759655,19.17208276,14.93266897,200.181069,101.092931,0.100014928,26.99035517,26.84853103,999.9,9990.513793,0,0.00152894,1199.996897,0.966993828,0.033006586,0,251.7969655,4.99999,4540.792759,11997.57241,46.18486207,48.312,47.25855172,47.812,48.25427586,1155.556897,39.44,0,382.0999999,251.7981154,-1.784034184,-90.60444473,4540.854615,15,1531671132,11:12:11,8,2.3,-0.007,413,13,0.03,0.01,-10.86715122,0.907314983,0.115126408,0,291.7965588,-2.65840641,0.316915946,0,4.257677317,-0.390520976,0.039753601,0,0,2,0/2,100,100,2.3,-0.007,2,183.963,483.521,20.86,29.7769,30.0001,29.708,29.6385,15.2135,35.9919,0,20.8646,410.991,15.0331,100.356,100.414
S15,2014,160,4,D,140,1531672616,12050,20180715 11:36:55,1531672606,0.004321071,9.084915865,400.0716897,335.6992729,33.97045872,40.48450479,0.275431267,3.427966276,0.263700791,0.165825298,193.7351731,27.01051551,26.87714483,3.553415139,54.22759426,1.94024803,3.5779718,1.613167109,-190.5592386,21.66019556,1.36276742,26.1988975,-0.041882088,0.047016312,3.501462001,0,0,1,0,53409.30538,0,0,0,0,#DIV/0!,-1,RECT-599-20180715-11_38_27,253.8983462,281.644,0.098513208,0.5,1009.184638,9.084915865,49.70900788,1,0.009993133,-1,-,0,281.644,0.098513208,#DIV/0!,0.098513208,#DIV/0!,-,-,-,-,-,-,-,-,1200.001724,1009.184638,0.84098599,0.19197198,2,0.5,0: Broadleaf,1531672606,400.0716897,410.875931,19.17371379,14.93918276,200.1742414,101.0931034,0.100022269,26.99434828,26.87714483,999.9,9990.858621,0,0.00152894,1200.001724,0.966994414,0.033005972,0,251.6633448,4.99999,4535.988276,11997.62069,46.18486207,48.312,47.25855172,47.812,48.25427586,1155.562069,39.43965517,0,3.099999905,253.8983462,28.317677,29302.16708,6600.077308,15,1531671132,11:12:11,8,2.3,-0.007,413,13,0.03,0.01,-10.85429024,0.28814216,0.099853302,1,291.7965588,-2.65840641,0.316915946,0,4.243657073,-0.349299512,0.036854387,0,1,2,02-Jan,100,100,2.3,-0.007,2,184.124,483.487,20.8647,29.7753,30,29.708,29.6363,15.213,35.9919,0,20.8646,410.894,15.0417,100.356,100.413
S15,2014,160,4,D,141,1531672619,12053,20180715 11:36:58,1531672606,0.004319233,9.083410848,400.0716897,335.299535,33.93001958,40.48451861,0.27358622,3.427990419,0.262008904,0.164754915,193.7318323,27.01667641,26.92402414,3.563219657,54.21369842,1.94040781,3.579183614,1.622811847,-190.4781937,14.06211544,0.88495522,18.20070925,-0.041882463,0.047016734,3.501486804,0,0,1,0,53408.73926,0,0,0,0,#DIV/0!,-1,RECT-600-20180715-11_38_30,255.7950385,280.538,0.088198253,0.5,1009.167238,9.083410848,44.50339375,1,0.009991814,-1,-,0,280.538,0.088198253,#DIV/0!,0.088198253,#DIV/0!,-,-,-,-,-,-,-,-,1199.981034,1009.167238,0.84098599,0.191971979,2,0.5,0: Broadleaf,1531672606,400.0716897,410.8738621,19.17528621,14.94249655,200.1711034,101.0931379,0.100022331,27.00011379,26.92402414,999.9,9990.944828,0,0.00152894,1199.981034,0.966994586,0.033005766,0,251.5580345,4.99999,4533.008621,11997.41379,46.19348276,48.312,47.25641379,47.812,48.25427586,1155.542069,39.43896552,0,2.299999952,255.7950385,40.52688644,45018.10611,8640.35,15,1531671132,11:12:11,8,2.3,-0.007,413,13,0.03,0.01,-10.82519024,-0.175563763,0.069015325,1,291.7965588,-2.65840641,0.316915946,0,4.232367561,-0.241907875,0.029911956,0,1,2,02-Jan,100,100,2.3,-0.007,2,184.217,483.466,20.8635,29.7744,30.0002,29.708,29.6359,15.2083,35.6432,0,20.8335,410.867,15.1277,100.355,100.414
S15,2014,160,4,W,25,1532139070,1449.6,20180720 21:11:09,1532139063,0.004833418,11.5477042,399.73624,333.2153342,33.86676475,40.6277017,0.335161005,3.437863002,0.318008642,0.200223297,193.7342274,26.88819939,26.492376,3.473829026,55.09564292,1.970431373,3.5763833,1.503397654,-213.153755,91.6353436,5.73744112,77.95325716,-0.042036183,0.047189298,3.511629138,1,0,1,0,53606.54444,0,0,0,0,#DIV/0!,-1,RECT-2209-20180720-21_12_44,288.4416154,324.473,0.111045864,0.5,1009.182228,11.5477042,56.0327562,1,0.012433537,-1,-,0,324.473,0.111045864,#DIV/0!,0.111045864,#DIV/0!,-,-,-,-,-,-,-,-,1199.9992,1009.182228,0.840985751,0.191971501,2,0.5,0: Broadleaf,1532139063,399.73624,413.2026,19.387088,14.6521,200.19956,101.43628,0.1999932,26.986788,26.492376,999.9,9993.6924,0,0.00152894,1199.9992,0.967003,0.032997,0,287.66156,4.99999,4756.606,11997.632,47.562,49.562,48.687,48.98992,49.55704,1155.5692,39.43,0,158.3,288.4416154,-39.34646156,-560.0796585,4767.148846,15,1532137484,20:44:44,1,2.094,0.091,386,21,0.05,0.22,-13.49064878,0.179408362,0.059547993,1,4.742402683,-0.097298676,0.009617963,1,2,2,02-Feb,100,100,2.094,0.091,2,184.256,476.185,20.3423,31.6302,29.9998,31.6203,31.5598,15.4099,26.9646,0,20.3448,413.466,14.6291,100.004,100.102,,,,
S15,2014,160,4,W,26,1532139073,1453.1,20180720 21:11:13,1532139064,0.004831534,11.56283775,399.73956,332.7716001,33.82172282,40.62810827,0.333173701,3.437233347,0.316215679,0.199086457,193.7366156,26.89349689,26.529724,3.481485319,55.07358245,1.97020706,3.577408573,1.511278259,-213.0706292,85.60197612,5.36179623,71.62975873,-0.042026373,0.047178285,3.510982267,1,0,1,0,53593.67485,0,0,0,0,#DIV/0!,-1,RECT-2210-20180720-21_12_47,289.2132692,323.347,0.105563778,0.5,1009.194372,11.56283775,53.26718508,1,0.012448383,-1,-,0,323.347,0.105563778,#DIV/0!,0.105563778,#DIV/0!,-,-,-,-,-,-,-,-,1200.0136,1009.194372,0.840985779,0.191971558,2,0.5,0: Broadleaf,1532139064,399.73956,413.21972,19.384848,14.6519,200.2082,101.43644,0.20000616,26.991668,26.529724,999.9,9991.3444,0,0.00152894,1200.0136,0.9670022,0.032997768,0,286.82576,4.99999,4744.5736,11997.772,47.562,49.55952,48.687,48.9874,49.55456,1155.582,39.4316,0,2.599999905,289.2132692,10.69596692,37287.50658,7097.983462,15,1532137484,20:44:44,1,2.094,0.091,386,21,0.05,0.22,-13.49823902,-0.240959582,0.065086707,1,4.735777561,-0.101286063,0.010020757,0,1,2,02-Jan,100,100,2.094,0.091,2,184.576,476.207,20.3482,31.6261,29.9998,31.6168,31.5565,15.4076,26.9646,0,19.8788,413.392,14.6285,100.004,100.103,,,,
S15,2014,160,4,W,27,1532139078,1458.1,20180720 21:11:18,1532139068,0.004833482,11.59847335,399.74692,329.59253,33.49862953,40.62887584,0.318111515,3.432786117,0.302594784,0.190452768,193.7432396,26.93077237,26.85952,3.549735112,54.95510466,1.970337288,3.585358086,1.579397824,-213.1565383,31.45125824,1.976174067,14.01413366,-0.041957108,0.04710053,3.50641349,1,0,1,0,53502.17794,0,0,0,0,#DIV/0!,-1,RECT-2211-20180720-21_12_52,288.7529615,317.422,0.090318373,0.5,1009.228704,11.59847335,45.57594705,1,0.012483269,-1,-,0,317.422,0.090318373,#DIV/0!,0.090318373,#DIV/0!,-,-,-,-,-,-,-,-,1200.0544,1009.228704,0.840985795,0.191971591,2,0.5,0: Broadleaf,1532139068,399.74692,413.2636,19.38612,14.651232,200.2066,101.43648,0.200015,27.029464,26.85952,999.9,9974.8736,0,0.00152894,1200.0544,0.96700168,0.03299822,0,284.40672,4.99999,4710.342,11998.192,47.61708,49.55456,48.687,48.99244,49.56212,1155.6208,39.4336,0,4.5,288.7529615,-7.744965413,24898.59432,9402.052308,15,1532137484,20:44:44,1,2.094,0.091,386,21,0.05,0.22,-13.52767805,-0.798219512,0.088541456,0,4.732470976,-0.01919122,0.011426767,1,1,2,02-Jan,100,100,2.094,0.091,2,184.362,476.202,20.0891,31.6201,30.0052,31.6116,31.5517,15.4092,26.9646,0,19.726,413.48,14.6425,100.004,100.104,,,,
S15,2014,161,3,D,25,1531057332,2263.5,20180708 08:42:11,1531057324,0.009467291,15.78045594,399.6123226,355.7607175,36.04365544,40.48645103,0.782209077,3.431561277,0.695005682,0.441400581,193.7382122,28.03504181,27.00906774,3.581066292,55.16240415,2.240625031,4.061869793,1.340441261,-417.5075146,400.0645581,25.43580365,201.7310593,-0.041938039,0.047079123,3.505155187,0,0,1,0,53095.02309,0,0,0,0,#DIV/0!,-1,RECT-1409-20180708-08_43_39,221.8679231,281.384,0.211511944,0.5,1009.200542,15.78045594,106.7289844,1,0.016627474,-1,-,0,281.384,0.211511944,#DIV/0!,0.211511944,#DIV/0!,-,-,-,-,-,-,-,-,1200.020645,1009.200542,0.840985983,0.191971966,2,0.5,0: Broadleaf,1531057324,399.6123226,419.1558065,22.11558065,12.86723226,200.2069032,101.2143226,0.099998174,29.17155161,27.00906774,999.9,9992.224194,0,0.00152894,1200.020645,0.966997903,0.033001697,0,221.860871,4.99999,3410.053871,11997.84516,43.22358065,45.145,44.25,44.312,45.625,1155.580645,39.44,0,270.7,221.8679231,-1.725880331,-17.03487181,3409.844231,15,1531056994,8:36:33,2,-0.512,0.015,414,15,0.13,0.01,-19.52916585,-0.437170035,0.174367114,1,224.7270882,-6.248965068,0.636933156,0,9.252541707,-0.093825366,0.009416193,1,2,2,02-Feb,100,100,-0.512,0.015,2,183.223,532.678,27.0003,26.4962,30.0004,26.3679,26.2697,15.4745,50.1792,0,27,419.457,12.8757,100.764,100.762
S15,2014,161,3,D,26,1531057335,2267,20180708 08:42:15,1531057325,0.009465733,15.8026491,399.6170645,355.5197813,36.01927602,40.48696614,0.778298396,3.431596901,0.691914181,0.439406005,193.7394121,28.03973981,27.03596774,3.586727551,55.14689902,2.240555704,4.062886116,1.346171847,-417.4388312,395.8929862,25.17422637,197.3677935,-0.041938594,0.047079745,3.505191785,0,0,1,0,53094.93804,0,0,0,0,#DIV/0!,-1,RECT-1410-20180708-08_43_42,226.2425769,278.042,0.186300714,0.5,1009.207026,15.8026491,94.00799469,1,0.016649358,-1,-,0,278.042,0.186300714,#DIV/0!,0.186300714,#DIV/0!,-,-,-,-,-,-,-,-,1200.028387,1009.207026,0.840985961,0.191971922,2,0.5,0: Broadleaf,1531057325,399.6170645,419.1825484,22.11487742,12.86785161,200.2027419,101.2144194,0.099988206,29.17588065,27.03596774,999.9,9992.346774,0,0.00152894,1200.028387,0.966998484,0.033001116,0,221.7720323,4.99999,3409.223226,11997.92258,43.23167742,45.147,44.25,44.312,45.625,1155.58871,39.43935484,0,3.100000143,226.2425769,61.34093759,29280.72638,5462.580385,15,1531056994,8:36:33,2,-0.512,0.015,414,15,0.13,0.01,-19.58835366,-0.765622997,0.1939626,0,224.7270882,-6.248965068,0.636933156,0,9.248700732,-0.078485854,0.008121472,1,1,2,02-Jan,100,100,-0.512,0.015,2,183.518,532.544,27.0002,26.4988,30.0002,26.3707,26.2722,15.4812,50.1792,0,27,419.514,12.8729,100.763,100.763
S15,2014,161,3,D,27,1531057343,2275,20180708 08:42:23,1531057332,0.009522869,15.92942674,399.6190323,352.1853234,35.68149997,40.48722516,0.723584022,3.431575984,0.648290877,0.411291766,193.7401247,28.09495747,27.52597097,3.691227697,55.07918325,2.246609772,4.078872706,1.444617925,-419.9585197,317.8132868,20.26551676,111.8604085,-0.041938268,0.04707938,3.505170296,0,0,1,0,53082.60501,0,0,0,0,#DIV/0!,-1,RECT-1411-20180708-08_43_50,228.6027308,276.799,0.174120099,0.5,1009.209841,15.92942674,87.86185864,1,0.016774932,-1,-,0,276.799,0.174120099,#DIV/0!,0.174120099,#DIV/0!,-,-,-,-,-,-,-,-,1200.031613,1009.209841,0.840986046,0.191972092,2,0.5,0: Broadleaf,1531057332,399.6190323,419.3341935,22.1746,12.87223226,200.2007097,101.2145484,0.100008461,29.24385161,27.52597097,999.9,9992.256452,0,0.00152894,1200.031613,0.966996452,0.033003397,0,219.9486452,4.99999,3386.372903,11997.94839,43.37287097,45.161,44.254,44.32419355,45.66725806,1155.589355,39.44290323,0,7.100000143,228.6027308,-62.73941993,-15979.77473,7464.806154,15,1531056994,8:36:33,2,-0.512,0.015,414,15,0.13,0.01,-19.70958049,-0.611351916,0.169268399,0,224.7270882,-6.248965068,0.636933156,0,9.279911707,0.524976794,0.077102379,0,0,2,0/2,100,100,-0.512,0.015,2,183.296,532.169,27.0003,26.5046,30.0006,26.3796,26.2788,15.4887,50.796,0,27,420.083,12.6651,100.762,100.762
S15,2014,161,3,W,232,1531419492,17407.4,20180712 13:18:11,1531419484,0.008014731,14.4451003,399.9762258,350.8612535,35.52296962,40.49561807,0.616918564,3.430660896,0.561261914,0.35536985,193.7354836,26.11164183,25.9971871,3.373696839,55.17620605,1.96605893,3.563236893,1.407637908,-353.4496179,171.4372479,10.72652173,22.44963535,-0.041924023,0.047063389,3.504230211,0,0,1,0,53474.24329,0,0,0,0,#DIV/0!,-1,RECT-2684-20180712-13_19_42,291.7438846,344.115,0.152190737,0.5,1009.186181,14.4451003,76.79439419,1,0.01530451,-1,-,0,344.115,0.152190737,#DIV/0!,0.152190737,#DIV/0!,-,-,-,-,-,-,-,-,1200.003548,1009.186181,0.840985997,0.191971994,2,0.5,0: Broadleaf,1531419484,399.9762258,417.6129355,19.4188129,11.56599355,200.1598065,101.1450323,0.100030461,26.92410645,25.9971871,999.9,9995.727742,0,0.00152894,1200.003548,0.966992419,0.033007381,0,292.0154839,4.99999,5502.200645,11997.63871,46.411,48.94719355,47.50196774,47.69919355,48.548,1155.563548,39.44,0,118.3,291.7438846,-45.26294019,-715.5025648,5496.928077,15,1531418479,13:01:19,13,-0.173,-0.011,415,11,0.07,0.02,-17.66346341,0.721990244,0.097064014,0,7.851699512,0.018580976,0.002492638,1,1,2,02-Jan,100,100,-0.173,-0.011,2,184.487,449.889,18.8465,32.865,29.9997,32.738,32.6326,15.2705,63.4738,0,18.8787,417.55,11.4968,99.7247,99.7907,,,,
